Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
28-January-2015,1316.80,1360.70,1301.25,1344.70,1338.956547960075988300,165815,12922,222019080.00,54591,32.92,59.45,27.90
27-January-2015,1306.15,1320.35,1288.05,1315.65,1310.657257447459702101,313664,17701,411105998.00,244807,78.05,32.30,9.50
23-January-2015,1287.10,1340.30,1280.70,1290.45,1303.780150889556626818,277554,22070,361869396.00,119481,43.05,59.60,3.35
22-January-2015,1290.00,1293.65,1271.20,1279.80,1278.757607823842229067,148367,9987,189725430.00,82490,55.60,22.45,-10.20
21-January-2015,1252.00,1296.00,1252.00,1284.35,1284.142361615758094839,1286653,23655,1652245622.00,327394,25.45,44.00,32.35
20-January-2015,1188.70,1257.75,1183.40,1250.50,1240.058518013325438997,266858,18514,330919536.00,130473,48.89,74.35,61.80
19-January-2015,1198.70,1205.00,1178.85,1181.45,1183.015685019206145966,121836,4111,144133899.00,83128,68.23,26.15,-17.25
16-January-2015,1190.00,1206.95,1190.00,1193.25,1198.552012030158746696,575886,6820,690229324.00,518137,89.97,16.95,3.25
15-January-2015,1149.70,1210.00,1143.05,1201.60,1176.539307023485853740,215534,16751,253584223.00,80532,37.36,66.95,51.90
14-January-2015,1125.00,1135.90,1113.10,1121.30,1123.698988561382679969,43799,5656,49216892.00,14770,33.72,22.80,-3.70
13-January-2015,1130.00,1136.15,1112.65,1120.95,1126.955315870570107858,61655,4874,69482430.00,14645,23.75,23.50,-9.05
12-January-2015,1115.00,1138.00,1099.25,1129.70,1116.710243177046885934,45728,3755,51064926.00,10817,23.66,38.75,14.70
9-January-2015,1129.65,1136.20,1104.00,1112.20,1116.971996618459587572,66242,5471,73990459.00,15924,24.04,32.20,-17.45
8-January-2015,1111.00,1126.00,1110.80,1123.60,1119.663832704833733287,43755,3743,48990891.00,15407,35.21,15.20,12.60
7-January-2015,1104.65,1115.15,1096.45,1100.05,1105.735685367264314632,110656,9496,122356288.00,46622,42.13,18.70,-4.60
6-January-2015,1147.00,1150.00,1095.00,1102.45,1115.396274156845430153,117772,13979,131362450.00,48538,41.21,55.00,-44.55
5-January-2015,1178.00,1179.00,1151.05,1156.65,1163.260312744645402171,49817,3637,57950139.00,22760,45.69,27.95,-21.35
2-January-2015,1123.00,1176.90,1123.00,1171.80,1160.517913772481372968,91131,7138,105759158.00,43049,47.24,53.90,48.80
1-January-2015,1134.00,1134.00,1120.50,1123.45,1123.751268615554329840,36260,2559,40747221.00,14564,40.17,13.50,-10.55
31-December-2014,1130.75,1140.00,1122.05,1135.00,1132.640583760285669927,51528,3975,58362704.00,23481,45.57,17.95,4.25
30-December-2014,1139.00,1139.00,1118.00,1131.35,1125.506070659864673635,84093,5522,94647182.00,51307,61.01,21.00,-7.65
29-December-2014,1114.10,1129.60,1114.10,1123.70,1123.473564216697426989,36844,2498,41393260.00,11181,30.35,15.50,9.60
26-December-2014,1095.00,1135.00,1095.00,1114.05,1108.528650592896933896,68393,3610,75815600.00,34835,50.93,40.00,19.05
24-December-2014,1130.00,1134.00,1095.60,1101.10,1109.071743498995231096,66682,5160,73955122.00,18595,27.89,38.40,-28.90
23-December-2014,1150.00,1165.75,1122.00,1124.35,1148.797983636607502123,89468,10862,102780658.00,42998,48.06,43.75,-25.65
22-December-2014,1120.00,1150.50,1113.60,1146.30,1131.622004660383264355,57506,6205,65075055.00,30141,52.41,36.90,26.30
19-December-2014,1098.90,1120.00,1098.90,1115.05,1113.810394368913315977,51855,5022,57756638.00,20573,39.67,21.10,16.15
18-December-2014,1099.95,1104.55,1077.15,1098.00,1089.168170208140861909,73604,7018,80167134.00,28988,39.38,27.40,-1.95
17-December-2014,1085.00,1106.10,1080.30,1088.15,1096.068939345003552742,61924,5605,67872973.00,19133,30.90,25.80,3.15
16-December-2014,1125.00,1126.00,1084.35,1088.15,1095.897466743379186498,57357,5361,62857391.00,16062,28.00,41.65,-36.85
15-December-2014,1068.00,1127.65,1061.85,1123.10,1109.271779397428160252,107705,7919,119474117.00,38433,35.68,65.80,55.10
12-December-2014,1090.00,1102.00,1064.00,1070.25,1076.952711758627392803,97741,3402,105262435.00,62913,64.37,38.00,-19.75
11-December-2014,1100.00,1110.00,1090.00,1093.45,1100.941999511380218822,151447,7359,166734363.00,59879,39.54,20.00,-6.55
