Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
25-September-2012,828.00,844.00,809.25,823.35,823.715223693647282240,197994,7023,163090672.00,34337,17.34,34.75,-4.65
24-September-2012,845.00,858.00,819.00,821.85,840.062041610093619746,168661,6498,141685704.00,35739,21.19,39.00,-23.15
21-September-2012,798.40,842.00,798.40,837.45,824.458583222992444894,205424,7783,169363580.00,71290,34.70,43.60,39.05
20-September-2012,800.00,818.00,775.25,795.90,801.572099789813792782,236457,9661,189537334.00,30209,12.78,42.75,-4.10
18-September-2012,749.00,810.00,748.05,803.15,787.357696295869577740,277744,11300,218683876.00,105218,37.88,61.95,54.15
17-September-2012,720.00,760.00,717.00,748.85,737.974922436202029236,178885,7435,132012644.00,51241,28.64,43.00,28.85
14-September-2012,692.00,711.00,692.00,709.30,704.866028674687004117,143053,5397,100833200.00,47002,32.86,19.00,17.30
13-September-2012,688.90,692.70,680.15,682.05,687.316698558053714207,58532,2206,40230021.00,16427,28.06,12.55,-6.85
12-September-2012,689.00,692.00,675.00,685.00,684.699156391953277092,46230,1914,31653642.00,11783,25.49,17.00,-4.00
11-September-2012,686.00,689.90,680.00,685.35,685.430057418656902721,36051,1920,24710439.00,7613,21.12,9.90,-0.65
10-September-2012,687.00,695.00,683.00,686.65,688.663400014984640743,66735,2544,45957952.00,27663,41.45,12.00,-0.35
8-September-2012,688.00,688.00,681.30,685.20,684.558883923179127913,8279,346,5667463.00,4974,60.08,6.70,-2.80
7-September-2012,687.00,687.00,671.05,681.30,678.063919548108057006,84622,3212,57379125.00,21304,25.18,15.95,-5.70
6-September-2012,668.65,675.00,664.20,666.70,669.744901823980863151,50165,2176,33597753.00,12589,25.10,10.80,-1.95
5-September-2012,674.10,675.75,666.60,668.65,670.562023087458423009,40888,1914,27417940.00,11479,28.07,9.15,-5.45
4-September-2012,669.40,681.05,668.00,677.20,676.091300286366211849,65301,3272,44149438.00,18320,28.05,13.05,7.80
3-September-2012,682.00,684.90,665.00,669.40,675.330811476339365269,61727,2485,41686145.00,15156,24.55,19.90,-12.60
31-August-2012,685.00,686.00,668.80,677.80,677.789901383130176346,96231,4184,65224400.00,17681,18.37,17.20,-7.20
30-August-2012,666.75,682.90,659.00,678.65,668.301716995028539863,86896,3679,58072746.00,20872,24.02,23.90,11.90
29-August-2012,682.00,682.80,665.00,666.45,670.057760168948494174,110803,4349,74244410.00,36631,33.06,17.80,-15.55
28-August-2012,677.00,686.00,670.00,676.80,676.393684990011710408,116136,4722,78553657.00,25390,21.86,16.00,-0.20
27-August-2012,710.00,714.40,676.05,680.10,691.623133689282070757,134289,6079,92877379.00,60600,45.13,38.35,-29.90
24-August-2012,712.00,715.50,709.05,711.95,712.210291011258997969,48761,1937,34728086.00,13470,27.62,6.45,-0.05
23-August-2012,710.00,720.40,710.00,715.95,716.318055784782967486,60590,2399,43401711.00,13714,22.63,10.40,5.95
22-August-2012,720.00,723.70,708.60,709.85,713.884095454581964513,124499,5126,88877856.00,52212,41.94,15.10,-10.15
21-August-2012,728.00,732.00,718.00,719.65,722.443472245352874108,78059,2772,56393215.00,44570,57.10,14.00,-8.35
17-August-2012,739.90,740.00,725.00,727.35,730.317218684154454414,42239,1655,30847869.00,13185,31.22,15.00,-12.55
16-August-2012,735.10,740.30,728.00,731.35,736.149162309988439705,57957,2340,42664997.00,17376,29.98,12.30,-3.75
14-August-2012,721.00,734.50,718.00,732.10,729.260131653662537592,95098,4203,69351180.00,24574,25.84,16.50,11.10
13-August-2012,730.00,730.00,716.00,720.70,721.268896191764933307,62076,2686,44773488.00,16707,26.91,14.00,-9.30
10-August-2012,733.65,738.00,719.00,723.60,726.501521629543884542,53561,2534,38912148.00,15366,28.69,19.00,-10.05
9-August-2012,751.00,751.00,728.15,733.45,737.140276092730432501,60994,3671,44961134.00,12449,20.41,22.85,-17.55
8-August-2012,758.00,760.00,738.75,743.85,748.577766269635767305,75309,3279,56374643.00,14893,19.78,21.25,-14.15
7-August-2012,745.00,757.00,737.20,754.85,753.719549108703250611,286100,4025,215639163.00,229737,80.30,19.80,9.85
6-August-2012,750.00,759.00,739.85,742.80,748.131795264792481748,123965,5512,92742158.00,49004,39.53,19.15,-7.20
3-August-2012,727.10,743.00,715.50,740.60,730.612401343389276724,427873,7252,312609320.00,336605,78.67,27.50,13.50
2-August-2012,729.00,730.20,725.00,728.40,727.634218971349272890,34589,1393,25168140.00,8738,25.26,5.20,-0.60
1-August-2012,734.90,738.00,726.50,731.70,731.890186028853454821,73752,3078,53978365.00,18545,25.15,11.50,-3.20
31-July-2012,732.00,735.00,715.10,727.80,723.296534885904779791,106490,4451,77023848.00,18590,17.46,19.90,-4.20
30-July-2012,729.00,733.45,711.00,731.30,723.943167603678401077,145498,6260,105332283.00,22697,15.60,22.45,2.30
27-July-2012,766.00,778.00,709.90,715.85,737.808817848574929165,603163,23215,445018980.00,87101,14.44,68.10,-50.15
26-July-2012,795.10,797.05,751.15,756.20,767.938276162100878002,75854,3581,58251190.00,28535,37.62,45.90,-38.90
25-July-2012,808.85,808.85,785.45,791.85,793.698256612847818619,46576,2394,36967290.00,9923,21.30,23.40,-17.00
24-July-2012,800.00,814.00,800.00,806.95,808.452000480595938964,33292,1382,26914984.00,7085,21.28,14.00,6.95
23-July-2012,811.10,816.00,801.00,805.40,807.215093394403492449,27946,1290,22558433.00,6283,22.48,15.00,-5.70
20-July-2012,820.40,826.90,814.10,818.95,820.330115866368706690,53251,2326,43683399.00,9602,18.03,12.80,-1.45
19-July-2012,841.95,842.95,817.00,824.25,827.894696347968814115,77984,3759,64562540.00,20521,26.31,25.95,-17.70
18-July-2012,855.80,856.95,830.10,833.40,838.432193965910126697,54855,2633,45992198.00,11584,21.12,26.85,-22.40
17-July-2012,858.60,864.50,852.95,857.30,859.251291197562516256,53826,1924,46250060.00,12481,23.19,11.55,-1.30
16-July-2012,843.30,859.85,835.40,852.35,850.843820601722402415,44705,2084,38036973.00,8496,19.00,24.45,9.05
13-July-2012,844.30,859.00,839.05,843.30,849.529813477038860885,43051,1582,36573108.00,6729,15.63,19.95,-1.00
12-July-2012,858.50,863.45,841.00,844.30,850.516468858885017421,36736,1971,31244573.00,7570,20.61,22.45,-14.20
11-July-2012,856.25,873.85,856.00,863.10,866.381639162390791845,57688,2161,49979824.00,11457,19.86,17.85,6.85
10-July-2012,837.90,868.50,834.30,864.85,853.165714086568620617,86082,3415,73442211.00,22550,26.20,34.20,26.95
9-July-2012,832.50,839.00,828.85,837.35,835.220439006836991723,27790,993,23210776.00,4446,16.00,10.15,4.85
6-July-2012,845.00,847.80,831.00,840.95,837.890975494285005748,44357,1816,37166330.00,6614,14.91,16.80,-4.05
5-July-2012,840.00,849.70,835.70,845.50,843.435936823033597227,50778,1960,42827990.00,7098,13.98,14.00,5.50
4-July-2012,833.00,849.45,829.80,846.25,839.218610618928331398,81835,2988,68677455.00,15613,19.08,19.65,13.25
3-July-2012,820.00,834.85,816.20,830.35,827.741122041338365097,63331,2397,52421673.00,22728,35.89,18.65,10.35
2-July-2012,812.10,819.35,809.50,814.00,814.693408876298394711,52950,2213,43138016.00,8355,15.78,9.85,1.90
29-June-2012,794.50,815.00,792.00,810.10,806.104714350161998113,97532,3384,78621005.00,44533,45.66,23.00,15.60
28-June-2012,788.50,790.45,783.00,788.00,786.498430041099737063,39173,1561,30809503.00,9051,23.11,7.45,-0.50
27-June-2012,783.10,789.05,780.05,786.60,785.834411298838437170,45456,1521,35720889.00,11679,25.69,9.00,3.50
26-June-2012,773.00,787.90,768.90,780.65,777.663520528551203397,50856,2196,39548856.00,8426,16.57,19.00,7.65
25-June-2012,783.00,795.80,769.20,775.90,785.643186701345697161,88430,3422,69474427.00,22558,25.51,26.60,-7.10
22-June-2012,758.25,784.65,758.25,780.00,774.246094777257665807,76052,3907,58882964.00,9719,12.78,26.40,21.75
21-June-2012,749.00,783.50,746.90,779.45,766.031154467503417422,80470,3780,61642527.00,21371,26.56,36.60,30.45
20-June-2012,752.50,762.00,751.20,754.40,756.537881799796027726,57851,2552,43766473.00,8450,14.61,10.80,1.90
19-June-2012,760.00,764.30,744.00,751.20,751.685237760689847652,103907,4952,78105358.00,22518,21.67,20.30,-8.80
18-June-2012,799.00,811.00,755.30,760.10,778.024080807379574268,115237,4868,89657161.00,30286,26.28,55.70,-38.90
15-June-2012,775.50,795.00,773.25,792.10,783.962429378531073446,81420,3321,63830221.00,15757,19.35,21.75,16.60
14-June-2012,797.00,799.45,765.00,769.00,782.805068420684905528,100189,4171,78428457.00,32238,32.18,34.45,-28.00
13-June-2012,808.25,818.00,805.10,813.65,812.339608887768968403,111119,4380,90266365.00,21568,19.41,12.90,5.40
12-June-2012,766.00,805.95,765.60,801.45,789.540477924810812998,98844,4565,78041339.00,13062,13.21,40.35,35.45
11-June-2012,785.00,799.55,765.00,771.80,788.616340447854168715,61002,2737,48107174.00,13395,21.96,34.55,-13.20
8-June-2012,770.00,787.50,753.55,782.70,768.762416393220470230,103311,4282,79421614.00,38417,37.19,33.95,12.70
7-June-2012,772.00,778.00,757.00,766.05,766.156736501886452310,77659,3313,59498966.00,12309,15.85,21.00,-5.95
6-June-2012,755.00,770.00,755.00,767.75,764.192413311612753083,64455,2584,49256022.00,12866,19.96,15.00,12.75
5-June-2012,744.80,756.50,736.85,751.30,750.504536431144768767,68005,3012,51038061.00,11805,17.36,19.65,6.50
4-June-2012,726.70,744.80,714.00,740.75,731.188083341189780333,63642,2860,46534272.00,16443,25.84,30.80,14.05
1-June-2012,755.05,755.05,724.80,727.25,732.393100108387334824,86726,3160,63517524.00,33663,38.82,30.25,-27.80
31-May-2012,727.00,762.40,721.15,755.60,746.939397846689446199,77555,3220,57928885.00,18251,23.53,41.25,28.60
30-May-2012,750.00,750.05,728.10,731.25,735.917647619047619047,105000,2029,77271353.00,60805,57.91,21.95,-18.75
29-May-2012,756.90,758.80,745.60,748.70,753.700727166957533449,68760,2887,51824462.00,18861,27.43,13.20,-8.20
28-May-2012,733.90,753.35,728.45,749.35,739.874051685976400909,131022,4362,96939778.00,45774,34.94,24.90,15.45
25-May-2012,731.45,733.15,720.00,726.05,727.481480737556742859,49786,1792,36218393.00,14942,30.01,13.15,-5.40
24-May-2012,709.25,727.50,706.95,723.70,717.373486500714446867,53188,2592,38155661.00,13784,25.92,20.55,14.45
23-May-2012,720.00,720.00,703.45,708.45,710.983557252160692743,60513,2735,43023748.00,14721,24.33,16.55,-11.55
22-May-2012,734.00,734.00,717.60,720.65,725.525942716255579746,100587,3578,72978478.00,16552,16.46,16.40,-13.35
21-May-2012,730.55,734.00,715.80,722.70,726.269788613830516929,80185,2792,58235943.00,31443,39.21,18.20,-7.85
18-May-2012,711.00,732.90,706.05,721.40,720.099354434517324035,73424,3785,52872575.00,12526,17.06,26.85,10.40
17-May-2012,719.00,723.70,712.00,719.20,717.948818833891938278,61761,2793,44341237.00,9407,15.23,11.70,0.20
16-May-2012,720.00,725.15,707.00,710.55,714.705647374519729218,65588,3197,46876114.00,20797,31.71,18.15,-9.45
15-May-2012,725.00,736.65,716.70,732.55,729.705965061215827242,75389,3498,55011803.00,20474,27.16,19.95,7.55
14-May-2012,754.00,755.95,722.00,723.80,733.323518898659068394,97917,3476,71804839.00,37487,38.28,33.95,-30.20
11-May-2012,753.95,758.80,736.00,745.70,746.299832573283876159,108107,4986,80680236.00,21360,19.76,22.80,-8.25
10-May-2012,771.00,774.65,748.75,754.10,758.273972602739726027,140160,5955,106279680.00,20351,14.52,25.90,-16.90
9-May-2012,784.00,797.60,759.00,767.95,769.991822239197193380,324661,14512,249986315.00,31664,9.75,38.60,-16.05
8-May-2012,809.85,820.80,776.80,783.70,803.999480481822904710,82769,4284,66546233.00,19898,24.04,44.00,-26.15
7-May-2012,799.00,803.90,768.00,797.80,786.405571402873075835,77826,4461,61202800.00,13057,16.78,35.90,-1.20
4-May-2012,851.00,851.00,795.00,803.70,810.152739567531432391,77786,3595,63018541.00,25538,32.83,56.00,-47.30
3-May-2012,865.00,865.00,841.20,844.20,851.459788619024287814,28574,1668,24329612.00,6181,21.63,23.80,-20.80
2-May-2012,860.00,874.00,852.50,865.70,863.834821525090264415,46253,2309,39954952.00,10163,21.97,21.50,5.70
30-April-2012,850.00,861.90,841.05,851.65,853.058184705248532622,35267,1978,30084803.00,9349,26.51,20.85,1.65
28-April-2012,840.00,848.90,830.05,839.20,838.310645249115164715,3673,222,3079115.00,1693,46.09,18.85,-0.80
27-April-2012,851.60,859.60,827.15,834.50,844.269034674398936812,41385,2474,34940074.00,10110,24.43,32.45,-17.10
26-April-2012,879.45,881.80,840.10,848.75,857.349533378490253631,53148,2849,45566413.00,15279,28.75,41.70,-30.70
25-April-2012,893.00,893.00,866.35,877.50,879.697086461492566996,40226,1765,35386695.00,6450,16.03,26.65,-15.50
24-April-2012,897.00,897.20,872.00,881.00,884.553173431734317343,27100,1758,23971391.00,6246,23.05,25.20,-16.00
23-April-2012,907.25,913.10,882.60,887.40,895.251662882329370909,37435,2117,33513746.00,10535,28.14,30.50,-19.85
20-April-2012,918.00,924.90,899.00,905.80,911.797120596205962059,29520,1493,26916251.00,5974,20.24,25.90,-12.20
19-April-2012,920.00,929.00,915.35,920.00,920.730638007505970658,29310,1605,26986615.00,3839,13.10,13.65,0.00
18-April-2012,942.90,942.90,919.10,923.40,930.526556400246558454,19468,1237,18115491.00,4182,21.48,23.80,-19.50
17-April-2012,923.80,940.85,905.00,928.85,927.666927606276164868,88143,4969,81767346.00,15966,18.11,35.85,5.05
16-April-2012,903.00,926.60,894.80,923.50,916.217820618314329375,42535,1878,38971325.00,13261,31.18,31.80,20.50
13-April-2012,916.25,932.00,897.75,902.90,916.571687566097597824,66190,3138,60667880.00,17830,26.94,34.25,-13.35
12-April-2012,907.85,934.40,902.00,912.50,915.083757472679502963,78787,3358,72096704.00,25876,32.84,32.40,4.65
11-April-2012,903.10,913.00,891.00,900.40,902.006041792537344528,47999,2388,43295388.00,9525,19.84,22.00,-2.70
10-April-2012,924.00,924.00,901.00,905.70,906.850706784597707292,37423,1861,33937074.00,13743,36.72,23.00,-18.30
9-April-2012,912.25,926.75,906.00,912.20,913.189112792924227227,32901,1812,30044835.00,13784,41.90,20.75,-0.05
4-April-2012,922.00,934.00,922.00,927.90,928.015431495878423252,25597,1164,23754411.00,6533,25.52,12.00,5.90
3-April-2012,929.00,940.00,926.75,931.10,934.110330667819321374,37016,1930,34577028.00,7049,19.04,13.25,2.10
2-April-2012,939.00,942.00,927.25,929.70,935.129364962428171504,20361,1163,19040169.00,5617,27.59,14.75,-9.30
30-March-2012,910.10,936.00,910.10,926.05,926.119549122117796379,33091,2023,30646222.00,5374,16.24,25.90,15.95
29-March-2012,890.10,916.95,890.10,910.45,909.326174705030014489,38648,1801,35143638.00,5023,13.00,26.85,20.35
28-March-2012,925.00,925.85,907.00,912.95,916.703034172978685925,45416,2482,41632985.00,6518,14.35,18.85,-12.05
27-March-2012,921.00,938.00,903.35,924.55,920.254037669838493206,66313,3849,61024806.00,10478,15.80,34.65,3.55
26-March-2012,951.00,952.50,905.00,913.25,927.796360327570518653,32970,2193,30589446.00,11047,33.51,47.50,-37.75
23-March-2012,936.00,960.50,924.75,950.05,948.011739685240323266,47020,2551,44575512.00,3130,6.66,35.75,14.05
22-March-2012,986.40,987.80,938.10,944.05,967.945584090197306608,63860,3358,61813005.00,16247,25.44,49.70,-42.35
21-March-2012,960.00,978.45,949.05,975.75,967.264146250466359905,40205,2352,38888855.00,5370,13.36,29.40,15.75
20-March-2012,934.25,962.80,924.60,958.50,947.733083363785132107,62941,2883,59651268.00,8987,14.28,38.20,24.25
19-March-2012,978.00,978.00,925.20,927.90,943.145530732832693801,42479,2136,40063879.00,13703,32.26,52.80,-50.10
16-March-2012,1000.05,1019.00,955.00,968.05,992.274886659074794267,93082,4832,92362931.00,16266,17.47,64.00,-32.00
15-March-2012,1031.40,1033.90,990.10,997.15,1013.134122407443302965,82544,4791,83628143.00,12930,15.66,43.80,-34.25
14-March-2012,987.00,1035.00,980.60,1026.50,1007.893489699762699040,87231,4818,87919557.00,18477,21.18,54.40,39.50
13-March-2012,976.00,987.00,971.10,975.20,979.598094170403587443,44600,2265,43690075.00,9110,20.43,15.90,-0.80
12-March-2012,973.00,980.00,960.10,970.65,969.499424394174869049,34746,1700,33686227.00,7845,22.58,19.90,-2.35
9-March-2012,945.00,960.00,943.15,956.35,953.100817537259441470,27644,1591,26347519.00,7215,26.10,16.85,11.35
7-March-2012,945.00,945.00,918.00,931.70,930.562000115081420104,34758,2032,32344474.00,6082,17.50,27.00,-13.30
6-March-2012,938.00,967.05,920.00,932.50,948.486660230813111588,45578,2717,43230125.00,13898,30.49,47.05,-5.50
5-March-2012,958.00,966.00,925.50,938.95,936.849987823686987580,36957,1983,34623165.00,5710,15.45,40.50,-19.05
3-March-2012,961.65,962.00,954.00,956.50,958.757225433526011560,2768,108,2653840.00,342,12.36,8.00,-5.15
2-March-2012,960.00,974.00,938.85,952.95,959.563824152542372881,64192,3126,61596321.00,7499,11.68,35.15,-7.05
1-March-2012,960.00,960.00,932.25,948.60,944.299065420560747663,44084,2406,41628480.00,5308,12.04,27.75,-11.40
29-February-2012,960.50,981.25,946.40,956.35,961.722180631538535368,52095,3056,50100917.00,7625,14.64,34.85,-4.15
28-February-2012,924.00,969.80,915.50,951.60,950.003112521056546982,116947,5016,111100014.00,30767,26.31,54.30,27.60
27-February-2012,960.00,970.00,889.00,908.70,922.479960212977590544,85455,4056,78830525.00,29446,34.46,81.00,-51.30
24-February-2012,1006.00,1019.30,962.10,966.20,981.945061280969952556,60704,3507,59607993.00,15505,25.54,57.20,-39.80
23-February-2012,1027.70,1036.00,999.00,1006.15,1016.315249569707401032,29050,2325,29523958.00,5162,17.77,37.00,-21.55
22-February-2012,1087.90,1090.00,1021.50,1026.30,1048.743045944523498567,51301,3448,53801567.00,10149,19.78,68.50,-61.60
21-February-2012,1079.00,1090.00,1064.00,1071.45,1077.221481093632617752,43927,2066,47319108.00,14789,33.67,26.00,-7.55
17-February-2012,1067.00,1091.00,1060.60,1078.30,1079.781004174024723069,49832,4495,53807647.00,11070,22.21,30.40,11.30
16-February-2012,1050.00,1062.00,1037.05,1053.40,1050.951819674247874126,54213,2991,56975251.00,10905,20.12,24.95,3.40
15-February-2012,1019.35,1057.80,1019.35,1051.45,1044.910277774133021925,76213,3617,79635747.00,22152,29.07,38.45,32.10
14-February-2012,1000.00,1019.60,992.00,1014.05,1010.308585313174946004,40744,2329,41164013.00,4218,10.35,27.60,14.05
13-February-2012,1008.80,1010.00,986.50,994.05,994.849502976893015448,38127,2416,37930627.00,4906,12.87,23.50,-14.75
10-February-2012,1009.00,1024.00,1000.00,1006.30,1012.224294062541820939,67251,3010,68073096.00,20905,31.09,24.00,-2.70
9-February-2012,978.60,1004.35,978.60,1001.00,993.502184955968146225,45081,2200,44788072.00,11268,25.00,25.75,22.40
8-February-2012,988.00,998.00,975.25,982.10,985.200352672000466343,68619,2625,67603463.00,18591,27.09,22.75,-5.90
7-February-2012,984.00,993.40,975.00,984.45,984.518463716926797448,62853,2594,61879939.00,12336,19.63,18.40,0.45
6-February-2012,970.00,982.90,965.20,973.25,974.831578947368421052,59565,3077,58065843.00,11604,19.48,17.70,3.25
3-February-2012,951.70,965.05,940.00,961.90,951.771759164448085193,87894,3907,83655027.00,17036,19.38,25.05,10.20
2-February-2012,968.00,974.40,922.70,953.50,949.784003618466444856,130442,6221,123891725.00,21107,16.18,51.70,-14.50
1-February-2012,954.50,964.00,933.00,955.55,946.219910215429841416,112937,4847,106863238.00,26620,23.57,31.00,1.05
31-January-2012,966.00,982.00,921.20,940.30,939.900102529996951810,360870,16289,339181750.00,51650,14.31,60.80,-25.70
30-January-2012,965.30,977.70,953.65,955.90,963.109516908212560386,41400,2429,39872734.00,8760,21.16,24.05,-9.40
27-January-2012,991.00,1001.65,962.35,971.30,982.631186057577920532,33624,2020,33039991.00,7770,23.11,39.30,-19.70
25-January-2012,1007.00,1014.40,990.00,999.85,1003.348754125711798628,55142,2665,55326657.00,12234,22.19,24.40,-7.15
24-January-2012,964.70,1013.00,952.10,1003.10,992.588231452455590386,107184,6314,106389577.00,15012,14.01,60.90,38.40
23-January-2012,945.00,971.40,944.55,960.15,960.720415224913494809,47685,2273,45811953.00,9515,19.95,26.85,15.15
20-January-2012,901.10,956.05,901.10,948.65,936.304002990459783191,61529,2755,57609849.00,16569,26.93,54.95,47.55
19-January-2012,903.05,916.00,903.05,911.10,911.879263120692701890,22636,1200,20641299.00,3528,15.59,12.95,8.05
18-January-2012,919.00,919.00,895.00,902.35,904.332020733716398119,24887,1361,22506111.00,2737,11.00,24.00,-16.65
17-January-2012,894.95,920.60,892.00,915.55,911.338883074873941585,31533,1909,28737249.00,5515,17.49,28.60,20.60
16-January-2012,895.00,895.00,862.00,886.15,876.130823972427878478,62672,2678,54908871.00,31987,51.04,33.00,-8.85
13-January-2012,904.00,914.80,888.00,893.00,903.483187237026647966,57040,2660,51534681.00,10541,18.48,26.80,-11.00
12-January-2012,879.00,909.90,875.85,901.95,899.720153753391618932,92876,3108,83562409.00,41479,44.66,34.05,22.95
11-January-2012,864.90,889.70,860.15,879.70,873.031210366694237661,36270,1817,31664842.00,4252,11.72,29.55,14.80
10-January-2012,821.00,872.00,821.00,861.65,848.113291881486070851,45193,2539,38328784.00,5254,11.63,51.00,40.65
9-January-2012,814.00,839.35,801.15,824.65,815.588058805880588058,36663,1833,29901905.00,5919,16.14,38.20,10.65
7-January-2012,822.00,822.00,813.20,816.25,816.773752563226247436,1463,97,1194940.00,642,43.88,8.80,-5.75
6-January-2012,810.00,822.70,803.25,815.15,811.398675567998277161,55722,2422,45212757.00,16638,29.86,19.45,5.15
5-January-2012,800.00,834.70,800.00,826.30,817.076694860859518749,70109,3716,57284430.00,10072,14.37,34.70,26.30
4-January-2012,803.00,808.15,792.00,797.60,799.172826769534403875,22294,1597,17816759.00,3583,16.07,16.15,-5.40
3-January-2012,770.55,806.90,770.55,803.45,792.249604015888100982,41037,2212,32511547.00,8090,19.71,36.35,32.90
2-January-2012,793.00,793.00,756.70,765.80,767.389358724150846689,50727,3804,38927360.00,12183,24.02,36.30,-27.20
30-December-2011,787.85,791.00,772.35,784.00,783.597591075130812518,30387,1659,23811180.00,7956,26.18,18.65,-3.85
29-December-2011,765.00,790.00,751.10,780.65,771.941969294764784762,73082,3450,56415063.00,16424,22.47,38.90,15.65
28-December-2011,818.55,820.00,770.25,775.10,780.214303059737736765,74124,3007,57832605.00,35718,48.19,49.75,-43.45
27-December-2011,818.00,818.00,804.05,808.90,809.045743453827087781,40749,1320,32967805.00,20821,51.10,13.95,-9.10
26-December-2011,817.00,824.65,807.10,812.80,814.349480219462893444,27704,1262,22560738.00,10962,39.57,17.55,-4.20
23-December-2011,822.25,838.95,807.05,816.55,818.041070979760197519,67639,2846,55331480.00,28125,41.58,31.90,-5.70
22-December-2011,789.80,827.75,786.00,822.75,809.206158351265612174,45077,2942,36476586.00,5450,12.09,41.75,32.95
21-December-2011,790.90,799.00,778.90,791.65,787.101703866359062734,35977,2118,28317558.00,6566,18.25,20.10,0.75
20-December-2011,800.00,807.90,771.00,776.40,787.544577552061818093,41153,2513,32409822.00,11816,28.71,36.90,-23.60
19-December-2011,826.20,826.20,792.60,799.25,799.832071918848326550,82315,2719,65838177.00,46661,56.69,33.60,-26.95
16-December-2011,877.00,887.00,819.00,831.55,859.212400996707306220,44948,2976,38619879.00,10586,23.55,68.00,-45.45
15-December-2011,877.55,885.85,865.30,867.45,872.678387621609058007,30117,1684,26282455.00,6445,21.40,20.55,-10.10
14-December-2011,890.00,905.20,877.00,887.75,891.838582775191096282,40163,2334,35818913.00,2775,6.91,28.20,-2.25
13-December-2011,891.00,897.90,867.70,889.25,880.291404784965070991,48527,2418,42717901.00,11659,24.03,30.20,-1.75
12-December-2011,934.00,936.70,886.25,899.30,915.232523014959723820,27808,1779,25450786.00,6987,25.13,50.45,-34.70
9-December-2011,915.05,942.90,901.75,926.00,922.408156962859260479,48572,2540,44803209.00,2580,5.31,41.15,10.95
8-December-2011,920.00,943.00,913.00,930.10,927.655556921347919995,56947,2804,52827201.00,13397,23.53,30.00,10.10
7-December-2011,927.00,944.00,915.00,923.60,933.662251468594667871,35408,1926,33059113.00,5529,15.62,29.00,-3.40
5-December-2011,915.00,934.95,910.05,929.00,925.573872669005021575,39629,1905,36679567.00,6394,16.13,24.90,14.00
2-December-2011,894.20,922.00,892.65,917.45,909.903226850503285108,30897,1685,28113280.00,6730,21.78,29.35,23.25
1-December-2011,905.00,911.80,892.00,899.40,902.916278235926855503,33468,1725,30218802.00,9796,29.00,19.80,-5.60
30-November-2011,883.00,890.00,876.00,882.90,882.787262156448202959,18920,1301,16702335.00,2770,14.64,14.00,-0.10
29-November-2011,927.50,927.50,875.10,884.00,903.892587302183964214,53206,2898,48092509.00,11139,20.94,52.40,-43.50
28-November-2011,890.85,936.95,885.10,920.55,907.506145672257245945,50442,2910,45776425.00,13815,27.39,51.85,29.70
25-November-2011,876.00,890.00,869.00,884.55,881.216866242038216560,39250,1981,34587762.00,5742,14.63,21.00,8.55
24-November-2011,888.00,888.00,863.00,882.10,874.362027138157894736,48640,2571,42528969.00,10734,22.07,25.00,-5.90
23-November-2011,874.70,913.95,856.05,884.90,877.219131265618109657,54424,2475,47741774.00,17677,32.48,57.90,10.20
22-November-2011,865.00,891.00,865.00,883.65,879.890658174097664543,34854,2032,30667709.00,5560,15.95,26.00,18.65
21-November-2011,872.00,876.00,860.40,867.95,866.326159202405443899,18957,1168,16422945.00,5098,26.89,15.60,-4.05
18-November-2011,865.00,887.85,846.00,878.35,868.135902237114418054,40588,2580,35235900.00,7064,17.40,41.85,13.35
17-November-2011,890.25,894.65,855.00,873.85,880.788171513060620995,60870,2461,53613576.00,31832,52.30,39.65,-16.40
16-November-2011,917.00,917.00,891.25,899.15,900.684438211125158027,101248,2528,91192498.00,67019,66.19,25.75,-17.85
15-November-2011,934.00,936.05,917.50,922.75,923.784254650248886560,38170,1494,35260845.00,17225,45.13,18.55,-11.25
14-November-2011,956.05,960.00,933.10,938.85,950.643444315153335085,26641,1625,25326092.00,5502,20.65,26.90,-17.20
11-November-2011,967.80,967.80,948.00,954.25,954.509900508798651845,30857,1860,29453312.00,4999,16.20,19.80,-13.55
9-November-2011,981.15,983.95,961.25,968.45,971.647822758972614390,117580,3538,114246351.00,52797,44.90,22.70,-12.70
8-November-2011,985.30,985.30,966.00,975.80,975.054749940177075855,41790,2143,40747538.00,5741,13.74,19.30,-9.50
4-November-2011,996.60,1003.40,974.00,978.45,987.390843991728574710,52228,2151,51569449.00,13191,25.26,29.40,-18.15
3-November-2011,979.00,996.00,974.85,987.25,987.068346830494275342,100268,4246,98971369.00,13890,13.85,21.15,8.25
2-November-2011,987.00,989.90,966.00,978.50,978.322336343313794863,227244,8396,222317881.00,54248,23.87,23.90,-8.50
1-November-2011,976.40,1029.40,969.70,1013.45,1001.755868314202766786,387164,17875,387843809.00,28327,7.32,59.70,37.05
31-October-2011,964.85,979.50,949.00,976.50,966.972513656464059654,57665,2342,55760470.00,31729,55.02,30.50,11.65
28-October-2011,961.35,966.00,952.35,961.55,959.182389147092073860,23883,1159,22908153.00,8829,36.97,13.65,0.20
26-October-2011,930.00,944.00,930.00,941.50,940.800820672063879339,9017,576,8483201.00,3219,35.70,14.00,11.50
25-October-2011,980.00,980.00,921.35,928.60,944.002930354796320630,76100,4283,71838623.00,21480,28.23,58.65,-51.40
